currentCategoryId,currentName,targetPath,action,riskLevel,listingCount,productCount,sellerOfferCount,applicationBucket,bucketReason,notes
,,Mutfak ve Sofra › Sofra ve Servis › Servis Gereçleri › Tepsi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Mutfak ve Sofra › Sofra ve Servis › Servis Gereçleri › Sunum Tahtası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Mutfak ve Sofra › Sofra ve Servis › Servis Gereçleri › Servis Kaşığı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Mutfak ve Sofra › Sofra ve Servis › Servis Gereçleri › Şekerlik,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Mutfak ve Sofra › Sofra ve Servis › Servis Gereçleri › Yağlık-Sirkelik,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Mutfak ve Sofra › Sofra ve Servis › Servis Gereçleri › Tuzluk-Biberlik,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
cmsg4wpfw0037uzxw13ckreh8,Saklama ve Düzenleme,Mutfak ve Sofra › Saklama ve Düzenleme,KEEP,LOW,0,0,0,SAFE_AUTOMATIC,exact keep,
,,Mutfak ve Sofra › Saklama ve Düzenleme › Gıda Saklama,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Mutfak ve Sofra › Saklama ve Düzenleme › Gıda Saklama › Saklama Kabı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Mutfak ve Sofra › Saklama ve Düzenleme › Gıda Saklama › Vakumlu Saklama Kabı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Mutfak ve Sofra › Saklama ve Düzenleme › Gıda Saklama › Kavanoz,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Mutfak ve Sofra › Saklama ve Düzenleme › Gıda Saklama › Baharatlık,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Mutfak ve Sofra › Saklama ve Düzenleme › Gıda Saklama › Ekmek Kutusu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Mutfak ve Sofra › Saklama ve Düzenleme › Gıda Saklama › Buzdolabı Düzenleyici,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Mutfak ve Sofra › Saklama ve Düzenleme › Mutfak Düzenleme,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Mutfak ve Sofra › Saklama ve Düzenleme › Mutfak Düzenleme › Kaşıklık,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Mutfak ve Sofra › Saklama ve Düzenleme › Mutfak Düzenleme › Bulaşıklık,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Mutfak ve Sofra › Saklama ve Düzenleme › Mutfak Düzenleme › Raf Düzenleyici,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Mutfak ve Sofra › Saklama ve Düzenleme › Mutfak Düzenleme › Dolap İçi Düzenleyici,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Mutfak ve Sofra › Saklama ve Düzenleme › Mutfak Düzenleme › Poşetlik,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Mutfak ve Sofra › Saklama ve Düzenleme › Mutfak Düzenleme › Çöp Kovası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
cmsg4wpgf003duzxwqk7h76y1,Su Arıtma,Mutfak ve Sofra › Su Arıtma,KEEP,LOW,0,0,0,SAFE_AUTOMATIC,exact keep,
,,Mutfak ve Sofra › Su Arıtma › Su Arıtma Ürünleri,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
cmsg4wpgo003fuzxwa61q0p1g,Filtreli Sürahi,Mutfak ve Sofra › Su Arıtma › Su Arıtma Ürünleri › Filtreli Sürahi,MOVE,LOW,0,0,0,SAFE_AUTOMATIC,empty move preserve id,move from parent 'Su Arıtma' → 'Su Arıtma Ürünleri'
cmsg4wpgu003huzxwcrxaoo7f,Su Arıtma Cihazı,Mutfak ve Sofra › Su Arıtma › Su Arıtma Ürünleri › Su Arıtma Cihazı,MOVE,LOW,0,0,0,SAFE_AUTOMATIC,empty move preserve id,move from parent 'Su Arıtma' → 'Su Arıtma Ürünleri'
cmsg4wph1003juzxwgy2nhwi3,Musluk Filtresi,Mutfak ve Sofra › Su Arıtma › Su Arıtma Ürünleri › Musluk Filtresi,MOVE,LOW,0,0,0,SAFE_AUTOMATIC,empty move preserve id,move from parent 'Su Arıtma' → 'Su Arıtma Ürünleri'
cmsg4wphb003luzxwa0y1yfog,Yedek Filtre,Mutfak ve Sofra › Su Arıtma › Su Arıtma Ürünleri › Yedek Filtre,MOVE,LOW,0,0,0,SAFE_AUTOMATIC,empty move preserve id,move from parent 'Su Arıtma' → 'Su Arıtma Ürünleri'
cmsg4wphh003nuzxw20ixspy3,Su Sebili,Mutfak ve Sofra › Su Arıtma › Su Arıtma Ürünleri › Su Sebili,MOVE,LOW,0,0,0,SAFE_AUTOMATIC,empty move preserve id,move from parent 'Su Arıtma' → 'Su Arıtma Ürünleri'
,,Mutfak ve Sofra › Su Arıtma › Su Arıtma Ürünleri › Tezgah Üstü Su Arıtıcı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
cmsg4wp8m002duzxwzxvqdxep,Ev ve Yaşam,Ev ve Yaşam,KEEP,LOW,0,0,0,SAFE_AUTOMATIC,exact keep,
cmsg3xi8r00ehuzdc20w3nzu7,Mobilya,Ev ve Yaşam › Mobilya,MOVE,LOW,0,0,0,SAFE_AUTOMATIC,empty move preserve id,move from parent 'Ev Dekorasyon & Mobilya' → 'Ev ve Yaşam'
,,Ev ve Yaşam › Mobilya › Salon,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Salon › Koltuk Takımı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Salon › Kanepe,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Salon › Berjer,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Salon › TV Ünitesi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Salon › Orta Sehpa,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Salon › Yan Sehpa,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Salon › Kitaplık,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Salon › Konsol,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Ev ve Yaşam › Mobilya › Salon › Vitrin,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Yatak Odası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Yatak Odası › Yatak Odası Takımı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Yatak Odası › Yatak,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Yatak Odası › Baza,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Yatak Odası › Başlık,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Yatak Odası › Gardırop,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Ev ve Yaşam › Mobilya › Yatak Odası › Şifonyer,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Yatak Odası › Komodin,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Yatak Odası › Makyaj Masası,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Ev ve Yaşam › Mobilya › Yemek Odası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Yemek Odası › Yemek Masası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Yemek Odası › Sandalye,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Ev ve Yaşam › Mobilya › Yemek Odası › Yemek Odası Takımı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Yemek Odası › Bank,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Ev ve Yaşam › Mobilya › Yemek Odası › Bar Masası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Yemek Odası › Bar Sandalyesi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Çalışma Odası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Çalışma Odası › Çalışma Masası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Çalışma Odası › Ofis Koltuğu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Çalışma Odası › Çalışma Koltuğu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Çalışma Odası › Dosya Dolabı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Çalışma Odası › Raf,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Çalışma Odası › Toplantı Masası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Çocuk ve Genç Odası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Çocuk ve Genç Odası › Çocuk Odası Takımı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Çocuk ve Genç Odası › Genç Odası Takımı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Çocuk ve Genç Odası › Çocuk Yatağı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Çocuk ve Genç Odası › Ranza,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Çocuk ve Genç Odası › Çalışma Masası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Çocuk ve Genç Odası › Oyuncak Dolabı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Antre ve Balkon,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Antre ve Balkon › Portmanto,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Antre ve Balkon › Ayakkabılık,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Antre ve Balkon › Dresuar,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Mobilya › Antre ve Balkon › Balkon Mobilyası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
cmsg3xidn00ffuzdcpytj2evl,Bahçe Mobilyası,Ev ve Yaşam › Mobilya › Antre ve Balkon › Bahçe Mobilyası,MOVE,LOW,0,0,0,SAFE_AUTOMATIC,empty move preserve id,move from parent 'Bahçe & Yapı Market' → 'Antre ve Balkon'
cmsg3xi9200ejuzdclerhgbtd,Ev Tekstili,Ev ve Yaşam › Ev Tekstili,MOVE,LOW,0,0,0,SAFE_AUTOMATIC,empty move preserve id,move from parent 'Ev Dekorasyon & Mobilya' → 'Ev ve Yaşam'
,,Ev ve Yaşam › Ev Tekstili › Yatak Tekstili,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Nevresim Takımı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Çarşaf,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Yastık,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Yorgan,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Battaniye,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Alez,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Yatak Örtüsü,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Banyo Tekstili,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Banyo Tekstili › Havlu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Banyo Tekstili › Bornoz,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Banyo Tekstili › Banyo Paspası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Banyo Tekstili › Duş Perdesi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Salon Tekstili,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Perde,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Tül Perde,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Fon Perde,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Stor Perde,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Kırlent,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Kırlent Kılıfı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Koltuk Örtüsü,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Masa Örtüsü,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Runner,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Peçete,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Mutfak Havlusu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Önlük,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Eldiven ve Tutacak,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Dekorasyon,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Tablo,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Poster,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Duvar Saati,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Ayna,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Duvar Rafı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Duvar Sticker,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Dekorasyon › Masaüstü Dekor,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Vazo,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Biblo,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Mum,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Mumluk,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Dekoratif Kutu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Fotoğraf Çerçevesi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Dekorasyon › Halı ve Zemin,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Ev ve Yaşam › Dekorasyon › Halı ve Zemin › Halı,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Ev ve Yaşam › Dekorasyon › Halı ve Zemin › Yolluk,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Dekorasyon › Halı ve Zemin › Kilim,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Ev ve Yaşam › Dekorasyon › Halı ve Zemin › Paspas,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Dekorasyon › Halı ve Zemin › PVC Zemin,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Dekorasyon › Halı ve Zemin › Yer Minderi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
cmsg3xi9a00eluzdc6kwo0dqz,Aydınlatma,Ev ve Yaşam › Aydınlatma,MOVE,LOW,0,0,0,SAFE_AUTOMATIC,empty move preserve id,move from parent 'Ev Dekorasyon & Mobilya' → 'Ev ve Yaşam'
,,Ev ve Yaşam › Aydınlatma › İç Mekan,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › İç Mekan › Avize,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › İç Mekan › Sarkıt,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › İç Mekan › Plafonyer,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › İç Mekan › Aplik,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › İç Mekan › Lambader,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › İç Mekan › Abajur,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › İç Mekan › Masa Lambası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › İç Mekan › Gece Lambası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › Dış Mekan,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › Dış Mekan › Bahçe Aydınlatması,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › Dış Mekan › Solar Aydınlatma,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Ev ve Yaşam › Aydınlatma › Dış Mekan › Projektör,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › Dış Mekan › Sensörlü Aydınlatma,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Ev ve Yaşam › Aydınlatma › Ampul ve Ekipman,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › Ampul ve Ekipman › LED Ampul,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › Ampul ve Ekipman › Akıllı Ampul,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › Ampul ve Ekipman › Floresan,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › Ampul ve Ekipman › Şerit LED,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › Ampul ve Ekipman › LED Profil,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Aydınlatma › Ampul ve Ekipman › Duy ve Soket,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Temizlik ve Düzen,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Temizlik ve Düzen › Temizlik Ürünleri,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Temizlik ve Düzen › Temizlik Ürünleri › Mop,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Temizlik ve Düzen › Temizlik Ürünleri › Kova,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Temizlik ve Düzen › Temizlik Ürünleri › Faraş ve Süpürge,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Temizlik ve Düzen › Temizlik Ürünleri › Cam Sileceği,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Temizlik ve Düzen › Temizlik Ürünleri › Temizlik Bezi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Temizlik ve Düzen › Temizlik Ürünleri › Fırça,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Temizlik ve Düzen › Temizlik Ürünleri › Çamaşır Sepeti,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Temizlik ve Düzen › Düzenleyiciler,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Temizlik ve Düzen › Düzenleyiciler › Hurç,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Temizlik ve Düzen › Düzenleyiciler › Vakumlu Poşet,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Temizlik ve Düzen › Düzenleyiciler › Askı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Temizlik ve Düzen › Düzenleyiciler › Ayakkabı Organizeri,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Temizlik ve Düzen › Düzenleyiciler › Çekmece Düzenleyici,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Ev ve Yaşam › Temizlik ve Düzen › Düzenleyiciler › Kutu ve Sepet,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
cmsg4wpa8002huzxwh73du3bl,Moda,Moda,KEEP,LOW,0,0,0,SAFE_AUTOMATIC,exact keep,
cmsg4wpap002nuzxwdd7tkkx9,Kadın,Moda › Kadın,KEEP,LOW,0,0,0,SAFE_AUTOMATIC,exact keep,
