categoryId,name,path,classification,revisedAction,reason,listingCount,productCount
cmsg3xirn00ijuzdcqyfkqkbe,Plak & CD,sifir-urun/sifir-urun-kitap-dergi-film/vinyl-cd,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xiua00j3uzdclupvubrz,Piyano & Klavye,sifir-urun/sifir-urun-muzik/piyano-klavye,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xiun00j5uzdc2ytyjoj1,Bateri & Perküsyon,sifir-urun/sifir-urun-muzik/bateri-perkusyon,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xiuz00j7uzdclt9279xq,Yaylı Çalgılar,sifir-urun/sifir-urun-muzik/yayli,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xiv600j9uzdc60a5kz9u,Üflemeli,sifir-urun/sifir-urun-muzik/uflemeli,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xivf00jbuzdcephgzpim,DJ & Stüdyo,sifir-urun/sifir-urun-muzik/dj-studio,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xivr00jduzdcpr0k8nwz,Amfi & Efekt,sifir-urun/sifir-urun-muzik/ampli-efekt,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xiw100jfuzdclktt1rvs,Aksesuar & Nota,sifir-urun/sifir-urun-muzik/muzik-aksesuar,B_ALIAS_OR_REVIEW,SPLIT,compound node — split candidate,0,0
cmsg3xixx00jtuzdcpyc3m3p4,Toner & Kartuş,sifir-urun/sifir-urun-ofis-kirtasiye/yazici-malzeme,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xiy400jvuzdcxktlvgtr,Dosyalama & Organizasyon,sifir-urun/sifir-urun-ofis-kirtasiye/organizasyon,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xj0700k9uzdcdg5zadg3,Antika Mobilya,sifir-urun/sifir-urun-antika-koleksiyon/antika-mobilya,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xj0h00kbuzdcev2jntjx,Eski Para & Pul,sifir-urun/sifir-urun-antika-koleksiyon/eski-para,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xj0s00kduzdc28f1e2pj,Plak Koleksiyon,sifir-urun/sifir-urun-antika-koleksiyon/plak-koleksiyon,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xj1100kfuzdc5ttssakt,Oyuncak Koleksiyon,sifir-urun/sifir-urun-antika-koleksiyon/oyuncak-koleksiyon,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xj1800khuzdcn4i0n43y,Tablo & Sanat,sifir-urun/sifir-urun-antika-koleksiyon/sanat-eseri,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xj1g00kjuzdcs8bpz9w9,Diğer Koleksiyon,sifir-urun/sifir-urun-antika-koleksiyon/diger-koleksiyon,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xj3d00kxuzdcrmf1hgay,Köpek Ürünleri,sifir-urun/sifir-urun-pet-shop/kopek,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xj3j00kzuzdcbkeavz0e,Kedi Ürünleri,sifir-urun/sifir-urun-pet-shop/kedi,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xj3r00l1uzdcn09eu5gl,Kuş Ürünleri,sifir-urun/sifir-urun-pet-shop/kus,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xj4a00l5uzdc2q0etaor,Kemirgen & Diğer,sifir-urun/sifir-urun-pet-shop/kemirgen,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xj4l00l7uzdcjl6065sf,Mama & Kum,sifir-urun/sifir-urun-pet-shop/mama-kumu,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xj5y00lhuzdc0zensn61,Gıda,sifir-urun/sifir-urun-yiyecek-icecek/gida,C_ADD_TO_TARGET,ADD_TO_TARGET_TREE,Yiyecek/İçecek — kapsam kararı: hedef MD'de yok; ticari olarak eklenebilir veya bilinçli dışarıda,0,0
cmsg3xj6800ljuzdcca30zr9t,İçecek,sifir-urun/sifir-urun-yiyecek-icecek/icecek,C_ADD_TO_TARGET,ADD_TO_TARGET_TREE,Yiyecek/İçecek — kapsam kararı: hedef MD'de yok; ticari olarak eklenebilir veya bilinçli dışarıda,0,0
cmsg3xj6i00lluzdc4hqglgit,Organik / Doğal,sifir-urun/sifir-urun-yiyecek-icecek/organik,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xj6s00lnuzdc67cwmjla,Vitamin & Takviye,sifir-urun/sifir-urun-yiyecek-icecek/vitamin-takviye,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xjmg00mfuzdc0hfalv6r,Ekskavatör,sifir-urun/sifir-urun-is-makinesi/ekskavator,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xjn100mhuzdc4za72yps,Beko Loder (Kazıcı-Yükleyici),sifir-urun/sifir-urun-is-makinesi/beko-loder,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xjnm00mjuzdc2xsp3eup,Loder (Yükleyici),sifir-urun/sifir-urun-is-makinesi/loder,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xjoh00mluzdc1k5hldck,Dozer,sifir-urun/sifir-urun-is-makinesi/dozer,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xjpd00mnuzdcbzwlgf81,Greyder,sifir-urun/sifir-urun-is-makinesi/greyder,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xjpp00mpuzdcd2a29dbl,Silindir,sifir-urun/sifir-urun-is-makinesi/silindir,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xjq600mruzdch02zhkek,Forklift,sifir-urun/sifir-urun-is-makinesi/forklift,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xjqk00mtuzdc5mwxoo7b,Teleskopik Yükleyici,sifir-urun/sifir-urun-is-makinesi/teleskopik,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xjqw00mvuzdco6yslmta,Mobil Vinç,sifir-urun/sifir-urun-is-makinesi/mobil-vinc,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xjrl00mxuzdci8xvz2ul,Beton Pompası,sifir-urun/sifir-urun-is-makinesi/beton-pompasi,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xjsz00mzuzdcgeyx6shp,Asfalt Makinesi,sifir-urun/sifir-urun-is-makinesi/asfalt,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xjtf00n1uzdc7a8h16ch,Sondaj Makinesi,sifir-urun/sifir-urun-is-makinesi/sondaj,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xjue00n3uzdcc1tc9gbr,Diğer İş Makinesi,sifir-urun/sifir-urun-is-makinesi/diger-is-makinesi,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xk2900nhuzdczw1pp2t7,Traktör,sifir-urun/sifir-urun-tarim-makinesi/traktor,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xk2z00njuzdcwdkudhem,Biçerdöver,sifir-urun/sifir-urun-tarim-makinesi/bicerdover,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xk3r00nluzdci5u30s5o,Pulluk & Ekim,sifir-urun/sifir-urun-tarim-makinesi/pulluk-ekim,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xk5d00npuzdcfj7kk5wj,Balya & Silaj,sifir-urun/sifir-urun-tarim-makinesi/balya,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xk6300nruzdcgr2yfhh4,Diğer Tarım Makinesi,sifir-urun/sifir-urun-tarim-makinesi/diger-tarim,D_REPARENT,MOVE,Endüstriyel ve Ticari Ürünler altına map edilmeli,0,0
cmsg3xkfc00o5uzdc6k9i53vv,Torna / Freze,sifir-urun/sifir-urun-sanayi-makinesi/torna-freze,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xkgr00o7uzdc3jarsh2c,Pres & Kaynak,sifir-urun/sifir-urun-sanayi-makinesi/pres-kaynak,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xkk200ofuzdcdcb07841,Diğer Sanayi,sifir-urun/sifir-urun-sanayi-makinesi/diger-sanayi,D_REPARENT,MOVE,Endüstriyel ve Ticari Ürünler altına map edilmeli,0,0
cmsg3xknv00ojuzdczpo8d4kw,Diğer,sifir-urun/sifir-urun-diger-alisveris/diger,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xh7l0083uzdcqmff5pvf,"Kol, Kulaklık & Aksesuar",sifir-urun/elektronik/oyun-ve-konsol/oyun-konsol/konsol-aksesuar,B_ALIAS_OR_REVIEW,SPLIT,compound node — split candidate,0,0
cmsg3xgx4005ruzdc6zbsbfmu,Ankastre Buzdolabı,sifir-urun/ev-aletleri/beyaz-esya/beyaz-esya/ankastre-buzdolabi,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xgxe005tuzdc8mjjsx2b,Çamaşır ve Kurutma Makinesi,sifir-urun/ev-aletleri/beyaz-esya/beyaz-esya/camasir-kurutma,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg4wp2n0023uzxw8u4sgot9,Fotoğraf ve Kamera,sifir-urun/elektronik/fotograf-ve-kamera,B_ALIAS_OR_REVIEW,KEEP,has active children — cannot ARCHIVE,0,0
cms93j5m20027uz3g910o9sc3,Elektrikli Ev Aletleri,sifir-urun/ev-aletleri/kucuk-ev-aletleri/elektrikli-ev-aletleri,B_ALIAS_OR_REVIEW,MANUAL_REVIEW,possible alias/move MEDIUM → Ev Aletleri,3,0
cmsg3xh17006nuzdcq1pi5vtx,Süpürge,sifir-urun/ev-aletleri/kucuk-ev-aletleri/elektrikli-ev-aletleri/supurge,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xh1e006puzdchzvfhd9y,Ütü,sifir-urun/ev-aletleri/kucuk-ev-aletleri/elektrikli-ev-aletleri/utuler,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xh1m006ruzdc70t2uqd0,Kahve & Çay Makinesi,sifir-urun/ev-aletleri/kucuk-ev-aletleri/elektrikli-ev-aletleri/kahve-cay,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xh1w006tuzdc746ad8e3,Blender & Mikser,sifir-urun/ev-aletleri/kucuk-ev-aletleri/elektrikli-ev-aletleri/blender-mikser,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xh24006vuzdcics8ubsa,Tost & Mikrodalga,sifir-urun/ev-aletleri/kucuk-ev-aletleri/elektrikli-ev-aletleri/tost-mikrodalga,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xh2t0071uzdc2lzvdqiz,Diğer Küçük Ev Aleti,sifir-urun/ev-aletleri/kucuk-ev-aletleri/elektrikli-ev-aletleri/diger-kucuk-ev,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xh350073uzdcy4uxrfah,Airfryer,sifir-urun/ev-aletleri/kucuk-ev-aletleri/elektrikli-ev-aletleri/airfryer,B_ALIAS_OR_REVIEW,RENAME,semantic match EXACT score=1.00 → Mutfak ve Sofra › Pişirme › Elektrikli Pişirme › Airfryer,0,0
cmsg4wp8w002fuzxwt18nv883,Ev Dekorasyon & Mobilya,sifir-urun/ev-ve-yasam/ev-dekorasyon-mobilya,B_ALIAS_OR_REVIEW,KEEP,has active children — cannot ARCHIVE,1,0
cmsg4wpb0002ruzxwe7r6a6gk,Giyim & Aksesuar,sifir-urun/moda/giyim-aksesuar,B_ALIAS_OR_REVIEW,KEEP,has active children — cannot ARCHIVE,0,0
cmsg4wpdh002vuzxwh2lo3l0x,Bisiklet,sifir-urun/spor-outdoor/bisiklet,B_ALIAS_OR_REVIEW,RENAME,semantic match EXACT score=1.00 → Spor ve Outdoor › Bisiklet,0,0
cmsg4wpdw002zuzxwynzc4p9m,Spor Ürünleri,sifir-urun/spor-outdoor/spor-urunleri,B_ALIAS_OR_REVIEW,KEEP,has active children — cannot ARCHIVE,0,0
cms93j5oj002vuz3g5py6nixh,Spor & Outdoor,sifir-urun/spor-outdoor/spor-urunleri/spor-outdoor,B_ALIAS_OR_REVIEW,RENAME,semantic match EXACT score=1.00 → Spor ve Outdoor,1,0
cmsg3xiko00h1uzdcaj25qg2k,Dalış & Balıkçılık,sifir-urun/spor-outdoor/spor-urunleri/spor-outdoor/dalis-balik,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg3xikw00h3uzdc6f9wt0qh,Diğer Spor,sifir-urun/spor-outdoor/spor-urunleri/spor-outdoor/diger-spor,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg4wpg00039uzxw6rhjcfm9,Mutfak Gereçleri,sifir-urun/mutfak-ve-sofra/mutfak-gerecleri,A_OBSOLETE,ARCHIVE_CONFIRMED,no target match; no children; no commercial or link relations,0,0
cmsg4wpg7003buzxwxevr2ep1,Termos ve Matara,sifir-urun/mutfak-ve-sofra/termos-ve-matara,A_OBSOLETE,ARCHIVE_CONFIRMED,no target match; no children; no commercial or link relations,0,0
cmsg3xiah00etuzdcqy5qptwd,Halı & Kilim,sifir-urun/ev-ve-yasam/ev-dekorasyon-mobilya/ev-dekorasyon/hali-kilim,A_OBSOLETE,ARCHIVE_CONFIRMED,no semantic target; no commercial rows; only CategoryBrand/Attribute/Model links (seed) — archive with link cleanup in transaction,0,0
cmsg4wpau002puzxwuyaikv2b,Tişört,sifir-urun/moda/kadin/tisort,B_ALIAS_OR_REVIEW,RENAME,semantic match EXACT score=1.00 → Moda › Kadın › Üst Giyim › Tişört,0,2
cmsg3xhj500aluzdcziy977zl,Tişört,sifir-urun/moda/giyim-aksesuar/giyim-aksesuar/tisort,B_ALIAS_OR_REVIEW,RENAME,semantic match EXACT score=1.00 → Moda › Kadın › Üst Giyim › Tişört,0,0
